Order ID,Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
O3533,C299,P41,Sports,165.26,10/12/2023
O3533,C299,P36,Books,72.86,10/12/2023
O3533,C299,P49,Sports,214.91,10/12/2023
O3534,C219,P40,Books,24.76,12/2/2023
O3534,C219,P34,Books,87.79,12/2/2023
O3534,C219,P11,Clothing,139.54,12/2/2023
O3535,C173,P39,Books,55.67,3/31/2023
O3535,C173,P24,Home & Kitchen,194.51,3/31/2023
O3535,C173,P19,Clothing,64.41,3/31/2023
O3535,C173,P47,Sports,160.27,3/31/2023
O3535,C173,P46,Sports,236.49,3/31/2023
O3535,C173,P15,Clothing,178.08,3/31/2023
O3536,C192,P1,Electronics,178.04,12/24/2023
O3537,C2,P23,Home & Kitchen,100.69,1/22/2023
O3537,C2,P1,Electronics,182.37,1/22/2023
O3537,C2,P7,Electronics,217.02,1/22/2023
O3537,C2,P23,Home & Kitchen,280.52,1/22/2023
O3538,C427,P43,Sports,249.98,7/7/2023
O3538,C427,P26,Home & Kitchen,161.41,7/7/2023
O3539,C17,P40,Books,69.21,7/20/2023
O3539,C17,P3,Electronics,192.54,7/20/2023
O3539,C17,P38,Books,51.23,7/20/2023
O3539,C17,P47,Sports,85.94,7/20/2023
O3539,C17,P39,Books,67.29,7/20/2023
O3540,C337,P7,Electronics,134.62,7/21/2023
O3540,C337,P9,Electronics,149.88,7/21/2023
O3541,C277,P29,Home & Kitchen,123.66,5/1/2023
O3541,C277,P39,Books,88.23,5/1/2023
O3541,C277,P50,Sports,122.67,5/1/2023
O3541,C277,P13,Clothing,103.94,5/1/2023
O3541,C277,P22,Home & Kitchen,234.39,5/1/2023
O3541,C277,P7,Electronics,435.63,5/1/2023
O3542,C286,P33,Books,28.17,4/4/2023
O3542,C286,P9,Electronics,211.11,4/4/2023
O3542,C286,P45,Sports,218.44,4/4/2023
O3542,C286,P28,Home & Kitchen,220.59,4/4/2023
O3542,C286,P33,Books,16.31,4/4/2023
O3543,C59,P25,Home & Kitchen,131.77,12/4/2023
O3543,C59,P15,Clothing,198.67,12/4/2023
O3543,C59,P41,Sports,146.47,12/4/2023
O3543,C59,P29,Home & Kitchen,149.7,12/4/2023
O3544,C390,P21,Home & Kitchen,151.42,1/23/2023
O3544,C390,P1,Electronics,253.83,1/23/2023
O3545,C78,P35,Books,45.02,11/13/2023
O3546,C459,P7,Electronics,471.96,7/22/2023
O3546,C459,P23,Home & Kitchen,212.68,7/22/2023
O3546,C459,P26,Home & Kitchen,281.58,7/22/2023
O3546,C459,P19,Clothing,148.78,7/22/2023
O3546,C459,P9,Electronics,459.02,7/22/2023
O3546,C459,P4,Electronics,370.29,7/22/2023
O3547,C439,P16,Clothing,184.25,11/29/2023
O3547,C439,P33,Books,12.57,11/29/2023
O3547,C439,P17,Clothing,115.42,11/29/2023
O3547,C439,P33,Books,75.09,11/29/2023
O3547,C439,P50,Sports,288.99,11/29/2023
O3548,C368,P21,Home & Kitchen,265.59,3/19/2023
O3548,C368,P33,Books,33.54,3/19/2023
O3548,C368,P49,Sports,347.18,3/19/2023
O3548,C368,P41,Sports,330.22,3/19/2023
O3548,C368,P8,Electronics,400.67,3/19/2023
O3548,C368,P16,Clothing,197.04,3/19/2023
O3549,C191,P25,Home & Kitchen,216.37,6/23/2023
O3549,C191,P8,Electronics,355.05,6/23/2023
O3550,C376,P28,Home & Kitchen,74.88,12/10/2023
O3550,C376,P28,Home & Kitchen,67.59,12/10/2023
O3550,C376,P3,Electronics,341.65,12/10/2023
O3550,C376,P24,Home & Kitchen,108.63,12/10/2023
O3551,C214,P33,Books,68.18,3/10/2023
O3551,C214,P13,Clothing,185.96,3/10/2023
O3551,C214,P2,Electronics,428.76,3/10/2023
O3552,C232,P45,Sports,163.6,4/8/2023
O3552,C232,P22,Home & Kitchen,241.08,4/8/2023
O3552,C232,P9,Electronics,366.01,4/8/2023
O3552,C232,P7,Electronics,210.87,4/8/2023
O3552,C232,P38,Books,22.63,4/8/2023
O3553,C226,P1,Electronics,124.64,8/16/2023
O3553,C226,P8,Electronics,454.92,8/16/2023
O3553,C226,P11,Clothing,81.71,8/16/2023
O3553,C226,P28,Home & Kitchen,124.82,8/16/2023
O3553,C226,P3,Electronics,142.5,8/16/2023
O3553,C226,P31,Books,15.57,8/16/2023
O3554,C72,P40,Books,13.78,6/27/2023
O3554,C72,P17,Clothing,114.81,6/27/2023
O3554,C72,P28,Home & Kitchen,239.92,6/27/2023
O3554,C72,P35,Books,75.79,6/27/2023
O3555,C411,P19,Clothing,59.64,11/19/2023
O3555,C411,P34,Books,43.63,11/19/2023
O3555,C411,P48,Sports,190.8,11/19/2023
O3555,C411,P35,Books,57.95,11/19/2023
O3556,C273,P18,Clothing,193.76,12/21/2023
O3556,C273,P48,Sports,302.9,12/21/2023
O3556,C273,P50,Sports,183.17,12/21/2023
O3557,C68,P20,Clothing,168.03,10/6/2023
O3557,C68,P6,Electronics,355.95,10/6/2023
O3558,C96,P4,Electronics,433.06,1/1/2023
O3559,C365,P13,Clothing,77.33,7/14/2023
O3559,C365,P36,Books,57.95,7/14/2023
O3559,C365,P5,Electronics,476.27,7/14/2023
O3559,C365,P47,Sports,203.39,7/14/2023
O3559,C365,P37,Books,59.56,7/14/2023
O3560,C38,P42,Sports,246.63,4/19/2023
O3560,C38,P13,Clothing,89.43,4/19/2023
O3560,C38,P8,Electronics,450.92,4/19/2023
O3561,C166,P44,Sports,386.85,3/11/2023
O3561,C166,P48,Sports,261.14,3/11/2023
O3561,C166,P16,Clothing,195.98,3/11/2023
O3561,C166,P6,Electronics,255.72,3/11/2023
O3561,C166,P48,Sports,194.49,3/11/2023
O3561,C166,P50,Sports,219.69,3/11/2023
O3562,C62,P33,Books,91.18,5/24/2023
O3563,C2,P30,Home & Kitchen,157.27,8/16/2023
O3563,C2,P5,Electronics,499.61,8/16/2023
O3564,C267,P49,Sports,133.13,3/9/2023
O3564,C267,P28,Home & Kitchen,85.56,3/9/2023
O3564,C267,P31,Books,38.11,3/9/2023
O3564,C267,P8,Electronics,368.3,3/9/2023
O3564,C267,P26,Home & Kitchen,181.41,3/9/2023
O3564,C267,P12,Clothing,57.34,3/9/2023
O3565,C170,P37,Books,87.32,6/19/2023
O3565,C170,P33,Books,25.25,6/19/2023
O3565,C170,P29,Home & Kitchen,279.23,6/19/2023
O3565,C170,P29,Home & Kitchen,192.63,6/19/2023
O3565,C170,P42,Sports,84.7,6/19/2023
O3565,C170,P27,Home & Kitchen,40.78,6/19/2023
O3566,C280,P21,Home & Kitchen,250.3,6/11/2023
O3567,C369,P6,Electronics,140.57,6/10/2023
O3567,C369,P27,Home & Kitchen,177.54,6/10/2023
O3567,C369,P3,Electronics,375.44,6/10/2023
O3568,C385,P32,Books,93.67,11/26/2023
O3568,C385,P16,Clothing,134.79,11/26/2023
O3568,C385,P1,Electronics,317.47,11/26/2023
O3569,C138,P33,Books,41.5,5/8/2023
O3569,C138,P21,Home & Kitchen,101.4,5/8/2023
O3569,C138,P15,Clothing,141.03,5/8/2023
O3569,C138,P44,Sports,85.56,5/8/2023
O3569,C138,P27,Home & Kitchen,280.04,5/8/2023
O3570,C115,P25,Home & Kitchen,71.84,1/14/2023
O3571,C454,P26,Home & Kitchen,191.14,4/24/2023
O3572,C58,P17,Clothing,113.22,1/20/2023
O3572,C58,P24,Home & Kitchen,73.37,1/20/2023
O3573,C229,P21,Home & Kitchen,43.83,3/19/2023
O3574,C455,P30,Home & Kitchen,153.62,8/24/2023
O3574,C455,P9,Electronics,124.6,8/24/2023
O3574,C455,P7,Electronics,267.01,8/24/2023
O3574,C455,P3,Electronics,100.51,8/24/2023
O3574,C455,P13,Clothing,164.46,8/24/2023
O3575,C264,P26,Home & Kitchen,78.65,6/1/2023
O3575,C264,P39,Books,33.67,6/1/2023
O3575,C264,P50,Sports,299.79,6/1/2023
O3575,C264,P26,Home & Kitchen,47.8,6/1/2023
O3575,C264,P15,Clothing,72.53,6/1/2023
O3576,C273,P26,Home & Kitchen,150.79,3/25/2023
O3576,C273,P50,Sports,178.43,3/25/2023
O3576,C273,P13,Clothing,116.11,3/25/2023
O3576,C273,P36,Books,53.96,3/25/2023
O3577,C435,P34,Books,20.69,1/19/2023
O3578,C193,P11,Clothing,178.3,12/7/2023
O3578,C193,P36,Books,70.95,12/7/2023
O3578,C193,P31,Books,43,12/7/2023
O3578,C193,P31,Books,30.06,12/7/2023
O3578,C193,P4,Electronics,130.03,12/7/2023
O3579,C471,P1,Electronics,414.53,4/25/2023
O3579,C471,P38,Books,30.04,4/25/2023
O3579,C471,P16,Clothing,167.65,4/25/2023
O3579,C471,P50,Sports,262.17,4/25/2023
O3580,C334,P5,Electronics,269.36,11/27/2023
O3580,C334,P16,Clothing,115.39,11/27/2023
O3580,C334,P37,Books,60.91,11/27/2023
O3580,C334,P10,Electronics,118.63,11/27/2023
O3580,C334,P23,Home & Kitchen,42.91,11/27/2023
O3581,C357,P10,Electronics,395.44,8/17/2023
O3581,C357,P49,Sports,80.73,8/17/2023
O3582,C54,P41,Sports,178.03,6/16/2023
O3582,C54,P48,Sports,364.98,6/16/2023
O3582,C54,P30,Home & Kitchen,238.21,6/16/2023
O3583,C440,P36,Books,12.13,7/24/2023
O3583,C440,P13,Clothing,59.36,7/24/2023
O3584,C137,P37,Books,85.13,2/5/2023
O3585,C418,P47,Sports,264.9,3/30/2023
O3586,C363,P50,Sports,118.69,7/4/2023
O3586,C363,P24,Home & Kitchen,71.18,7/4/2023
O3586,C363,P36,Books,41.7,7/4/2023
O3586,C363,P47,Sports,306.61,7/4/2023
O3586,C363,P38,Books,77.28,7/4/2023
O3586,C363,P49,Sports,234.72,7/4/2023
O3587,C325,P39,Books,55.91,7/16/2023
O3588,C254,P40,Books,88.6,8/14/2023
O3588,C254,P44,Sports,127.56,8/14/2023
O3588,C254,P47,Sports,257.58,8/14/2023
O3588,C254,P5,Electronics,339.39,8/14/2023
O3588,C254,P27,Home & Kitchen,52.09,8/14/2023
O3588,C254,P12,Clothing,158.98,8/14/2023
O3589,C156,P16,Clothing,144.83,11/17/2023
O3589,C156,P22,Home & Kitchen,297.77,11/17/2023
O3589,C156,P16,Clothing,61.23,11/17/2023
O3589,C156,P3,Electronics,382.27,11/17/2023
O3589,C156,P49,Sports,196.84,11/17/2023
O3590,C2,P43,Sports,369.01,12/4/2023
O3590,C2,P25,Home & Kitchen,192.9,12/4/2023
O3590,C2,P20,Clothing,97.33,12/4/2023
O3590,C2,P49,Sports,159.69,12/4/2023
O3590,C2,P2,Electronics,279.16,12/4/2023
O3590,C2,P37,Books,63.29,12/4/2023
O3591,C117,P32,Books,13.35,1/9/2023
O3591,C117,P44,Sports,383.56,1/9/2023
O3592,C28,P45,Sports,280.08,11/15/2023
O3592,C28,P22,Home & Kitchen,169.58,11/15/2023
O3593,C285,P34,Books,44.54,9/12/2023
O3593,C285,P35,Books,61.02,9/12/2023
O3593,C285,P11,Clothing,99.2,9/12/2023
O3594,C149,P8,Electronics,106.57,12/15/2023
O3594,C149,P37,Books,34.2,12/15/2023
O3595,C132,P41,Sports,223.97,9/17/2023
O3595,C132,P49,Sports,116.65,9/17/2023
O3595,C132,P4,Electronics,455.78,9/17/2023
O3596,C486,P7,Electronics,263.77,11/15/2023
O3596,C486,P20,Clothing,102.62,11/15/2023
O3596,C486,P23,Home & Kitchen,289.9,11/15/2023
O3596,C486,P27,Home & Kitchen,270.85,11/15/2023
O3596,C486,P3,Electronics,226.21,11/15/2023
O3596,C486,P42,Sports,367.5,11/15/2023
O3597,C305,P47,Sports,194.68,10/24/2023
O3597,C305,P35,Books,26.05,10/24/2023
O3598,C241,P33,Books,15.6,5/10/2023
O3598,C241,P39,Books,72.55,5/10/2023
O3598,C241,P46,Sports,110.94,5/10/2023
O3598,C241,P27,Home & Kitchen,281.36,5/10/2023
O3598,C241,P12,Clothing,54.84,5/10/2023
O3599,C428,P18,Clothing,59.2,6/4/2023
O3600,C100,P36,Books,81.06,7/14/2023
O3600,C100,P2,Electronics,372.64,7/14/2023
O3600,C100,P40,Books,81.37,7/14/2023
O3600,C100,P31,Books,99.01,7/14/2023
O3600,C100,P38,Books,40.23,7/14/2023
O3601,C120,P37,Books,30.69,3/25/2023
O3601,C120,P17,Clothing,95.26,3/25/2023
O3601,C120,P48,Sports,357.44,3/25/2023
O3601,C120,P30,Home & Kitchen,58.12,3/25/2023
O3602,C177,P11,Clothing,184.77,3/30/2023
O3602,C177,P4,Electronics,134.86,3/30/2023
O3602,C177,P23,Home & Kitchen,299.02,3/30/2023
O3602,C177,P49,Sports,218.71,3/30/2023
O3603,C289,P42,Sports,164.41,2/18/2023
O3603,C289,P25,Home & Kitchen,38.4,2/18/2023
O3603,C289,P17,Clothing,179.79,2/18/2023
O3604,C3,P44,Sports,181.53,8/31/2023
O3604,C3,P4,Electronics,325.43,8/31/2023
O3604,C3,P9,Electronics,115.64,8/31/2023
O3605,C380,P10,Electronics,474.49,2/4/2023
O3605,C380,P29,Home & Kitchen,114.8,2/4/2023
O3605,C380,P24,Home & Kitchen,247.7,2/4/2023
O3605,C380,P28,Home & Kitchen,141.66,2/4/2023
O3605,C380,P7,Electronics,162.52,2/4/2023
O3606,C462,P48,Sports,155.06,8/7/2023
O3606,C462,P38,Books,29.94,8/7/2023
O3607,C142,P46,Sports,104.31,6/21/2023
O3607,C142,P12,Clothing,91.1,6/21/2023
O3607,C142,P17,Clothing,79.67,6/21/2023
O3607,C142,P47,Sports,317.07,6/21/2023
O3608,C230,P22,Home & Kitchen,266.08,11/13/2023
O3608,C230,P49,Sports,223.73,11/13/2023
O3608,C230,P4,Electronics,190.56,11/13/2023
O3609,C378,P48,Sports,205.84,5/7/2023
O3609,C378,P41,Sports,396.19,5/7/2023
O3609,C378,P21,Home & Kitchen,111.21,5/7/2023
O3609,C378,P6,Electronics,435.19,5/7/2023
O3609,C378,P34,Books,82.26,5/7/2023
O3609,C378,P37,Books,31.08,5/7/2023
O3610,C327,P25,Home & Kitchen,214.56,11/16/2023
O3610,C327,P20,Clothing,101.62,11/16/2023
O3610,C327,P2,Electronics,218.73,11/16/2023
O3610,C327,P47,Sports,272.17,11/16/2023
O3611,C111,P36,Books,94.28,6/19/2023
O3611,C111,P45,Sports,139.48,6/19/2023
O3611,C111,P41,Sports,210.62,6/19/2023
O3611,C111,P16,Clothing,93.94,6/19/2023
O3611,C111,P44,Sports,154.32,6/19/2023
O3612,C433,P9,Electronics,197.57,7/8/2023
O3613,C330,P21,Home & Kitchen,160.76,7/20/2023
O3614,C125,P3,Electronics,221.91,5/16/2023
O3614,C125,P14,Clothing,136.79,5/16/2023
O3614,C125,P26,Home & Kitchen,299.77,5/16/2023
O3614,C125,P23,Home & Kitchen,169.14,5/16/2023
O3615,C305,P4,Electronics,438.88,1/3/2023
O3615,C305,P32,Books,56.11,1/3/2023
O3615,C305,P1,Electronics,249.52,1/3/2023
O3615,C305,P27,Home & Kitchen,72.83,1/3/2023
O3615,C305,P48,Sports,286.23,1/3/2023
O3615,C305,P30,Home & Kitchen,263.32,1/3/2023
O3616,C15,P34,Books,26.56,3/15/2023
O3617,C176,P6,Electronics,381.66,5/22/2023
O3617,C176,P42,Sports,222.76,5/22/2023
O3617,C176,P30,Home & Kitchen,277.51,5/22/2023
O3617,C176,P20,Clothing,88.24,5/22/2023
O3617,C176,P42,Sports,261.52,5/22/2023
O3618,C394,P28,Home & Kitchen,272.76,12/19/2023
O3618,C394,P20,Clothing,155.15,12/19/2023
O3618,C394,P24,Home & Kitchen,115.47,12/19/2023
O3618,C394,P40,Books,53.55,12/19/2023
O3618,C394,P11,Clothing,144.02,12/19/2023
O3618,C394,P19,Clothing,57.85,12/19/2023
O3619,C459,P47,Sports,126.31,10/22/2023
O3619,C459,P15,Clothing,184.62,10/22/2023
O3619,C459,P26,Home & Kitchen,290.29,10/22/2023
O3619,C459,P36,Books,90.74,10/22/2023
O3619,C459,P21,Home & Kitchen,40.3,10/22/2023
O3619,C459,P7,Electronics,427.42,10/22/2023
O3620,C11,P19,Clothing,78.42,5/14/2023
O3620,C11,P18,Clothing,92.2,5/14/2023
O3620,C11,P48,Sports,307.66,5/14/2023
O3620,C11,P6,Electronics,159.39,5/14/2023
O3621,C398,P23,Home & Kitchen,282.8,12/3/2023
O3621,C398,P32,Books,24.3,12/3/2023
O3621,C398,P49,Sports,152.32,12/3/2023
O3621,C398,P23,Home & Kitchen,136.49,12/3/2023
O3622,C331,P28,Home & Kitchen,71.44,9/12/2023
O3622,C331,P41,Sports,291.53,9/12/2023
O3622,C331,P43,Sports,318.61,9/12/2023
O3623,C429,P23,Home & Kitchen,131.36,4/25/2023
O3623,C429,P1,Electronics,133.03,4/25/2023
O3624,C431,P29,Home & Kitchen,159.94,2/14/2023
O3624,C431,P24,Home & Kitchen,143.24,2/14/2023
O3624,C431,P48,Sports,349.93,2/14/2023
O3625,C342,P5,Electronics,321.87,4/25/2023
O3625,C342,P12,Clothing,88.89,4/25/2023
O3625,C342,P8,Electronics,390.88,4/25/2023
O3625,C342,P22,Home & Kitchen,251.17,4/25/2023
O3625,C342,P18,Clothing,63.37,4/25/2023
O3625,C342,P3,Electronics,292.12,4/25/2023
O3626,C209,P3,Electronics,254.93,12/7/2023
O3627,C406,P29,Home & Kitchen,97.79,7/28/2023
O3627,C406,P25,Home & Kitchen,145.3,7/28/2023
O3627,C406,P48,Sports,226.66,7/28/2023
O3627,C406,P36,Books,86.67,7/28/2023
O3628,C384,P22,Home & Kitchen,167.36,10/17/2023
O3628,C384,P14,Clothing,136.54,10/17/2023
O3628,C384,P45,Sports,397.43,10/17/2023
O3629,C486,P22,Home & Kitchen,66.97,12/12/2023
O3629,C486,P36,Books,28.18,12/12/2023
O3629,C486,P11,Clothing,80.53,12/12/2023
O3629,C486,P41,Sports,193.41,12/12/2023
O3630,C176,P46,Sports,213.81,11/9/2023
O3631,C211,P13,Clothing,141.01,7/7/2023
O3631,C211,P27,Home & Kitchen,292.77,7/7/2023
O3631,C211,P34,Books,83.95,7/7/2023
O3631,C211,P43,Sports,264.06,7/7/2023
O3631,C211,P43,Sports,312.89,7/7/2023
O3632,C215,P7,Electronics,226.15,3/17/2023
O3632,C215,P24,Home & Kitchen,195.08,3/17/2023
O3632,C215,P43,Sports,305.15,3/17/2023
O3633,C340,P42,Sports,129.66,12/9/2023
O3633,C340,P47,Sports,142.96,12/9/2023
O3633,C340,P3,Electronics,148.88,12/9/2023
O3633,C340,P6,Electronics,181.09,12/9/2023
O3634,C423,P23,Home & Kitchen,83.91,8/11/2023
O3635,C218,P37,Books,23.12,7/25/2023
O3635,C218,P1,Electronics,299.37,7/25/2023
O3635,C218,P39,Books,61.52,7/25/2023
O3636,C465,P26,Home & Kitchen,141.38,5/17/2023
O3636,C465,P10,Electronics,341.25,5/17/2023
O3636,C465,P32,Books,40.93,5/17/2023
O3636,C465,P35,Books,73.32,5/17/2023
O3637,C233,P3,Electronics,224.81,9/11/2023
O3637,C233,P30,Home & Kitchen,255.7,9/11/2023
O3637,C233,P16,Clothing,128.58,9/11/2023
O3637,C233,P3,Electronics,119.57,9/11/2023
O3637,C233,P32,Books,46.93,9/11/2023
O3638,C130,P49,Sports,117.08,6/2/2023
O3639,C153,P25,Home & Kitchen,41.61,4/6/2023
O3640,C456,P33,Books,29.91,9/13/2023
O3641,C254,P28,Home & Kitchen,235.02,3/30/2023
O3641,C254,P7,Electronics,160.92,3/30/2023
O3642,C237,P46,Sports,321.12,6/5/2023
O3642,C237,P33,Books,90.07,6/5/2023
O3643,C25,P50,Sports,89.77,7/24/2023
O3643,C25,P25,Home & Kitchen,219.92,7/24/2023
O3643,C25,P24,Home & Kitchen,267.39,7/24/2023
O3643,C25,P7,Electronics,407.6,7/24/2023
O3643,C25,P47,Sports,370.9,7/24/2023
O3643,C25,P3,Electronics,342.23,7/24/2023
O3644,C14,P23,Home & Kitchen,105.48,10/20/2023
O3645,C400,P33,Books,56.68,10/7/2023
O3645,C400,P48,Sports,253.3,10/7/2023
O3645,C400,P5,Electronics,245.17,10/7/2023
O3645,C400,P13,Clothing,70.96,10/7/2023
O3645,C400,P25,Home & Kitchen,141.07,10/7/2023
O3646,C22,P48,Sports,200.37,4/26/2023
O3646,C22,P42,Sports,177.9,4/26/2023
O3646,C22,P12,Clothing,112.34,4/26/2023
O3646,C22,P32,Books,14.66,4/26/2023
O3647,C373,P3,Electronics,113.06,8/10/2023
O3647,C373,P25,Home & Kitchen,230.74,8/10/2023
O3647,C373,P16,Clothing,76.86,8/10/2023
O3647,C373,P38,Books,51.27,8/10/2023
O3648,C358,P50,Sports,267.79,12/3/2023
O3648,C358,P40,Books,59.84,12/3/2023
O3649,C108,P20,Clothing,93.22,9/5/2023
O3649,C108,P6,Electronics,449.34,9/5/2023
O3650,C91,P6,Electronics,458.16,9/2/2023
O3650,C91,P33,Books,18.35,9/2/2023
O3650,C91,P18,Clothing,197.22,9/2/2023
O3651,C111,P45,Sports,319.85,10/15/2023
O3651,C111,P42,Sports,383.62,10/15/2023
O3651,C111,P1,Electronics,351.92,10/15/2023
O3652,C443,P43,Sports,201.78,1/2/2023
O3652,C443,P43,Sports,321.9,1/2/2023
O3652,C443,P50,Sports,323.5,1/2/2023
O3652,C443,P33,Books,94.66,1/2/2023
O3652,C443,P2,Electronics,171.07,1/2/2023
O3652,C443,P31,Books,11.31,1/2/2023
O3653,C130,P3,Electronics,486.8,9/18/2023
O3653,C130,P34,Books,10.21,9/18/2023
O3653,C130,P16,Clothing,187.9,9/18/2023
O3653,C130,P1,Electronics,123.08,9/18/2023
O3653,C130,P42,Sports,236.19,9/18/2023
O3654,C35,P27,Home & Kitchen,179.4,1/20/2023
O3655,C489,P33,Books,64.74,8/21/2023
O3655,C489,P42,Sports,86.1,8/21/2023
O3655,C489,P4,Electronics,462.58,8/21/2023
O3655,C489,P14,Clothing,103.05,8/21/2023
O3656,C220,P14,Clothing,58.82,11/26/2023
O3656,C220,P8,Electronics,374.92,11/26/2023
O3656,C220,P11,Clothing,173.82,11/26/2023
O3656,C220,P24,Home & Kitchen,261.78,11/26/2023
O3657,C472,P32,Books,98.08,12/1/2023
O3657,C472,P33,Books,52.11,12/1/2023
O3658,C30,P38,Books,84.07,3/8/2023
O3659,C146,P12,Clothing,166.67,3/18/2023
O3659,C146,P42,Sports,301.19,3/18/2023
O3660,C451,P20,Clothing,71.71,11/3/2023
O3661,C374,P26,Home & Kitchen,289.47,4/3/2023
O3661,C374,P15,Clothing,71.79,4/3/2023
O3661,C374,P28,Home & Kitchen,39.59,4/3/2023
O3661,C374,P50,Sports,385.82,4/3/2023
O3662,C399,P2,Electronics,216.55,1/21/2023
O3662,C399,P2,Electronics,152.81,1/21/2023
O3663,C242,P12,Clothing,159.65,1/27/2023
O3663,C242,P44,Sports,181.22,1/27/2023
O3663,C242,P43,Sports,324.87,1/27/2023
O3663,C242,P31,Books,54.76,1/27/2023
O3664,C280,P4,Electronics,425.31,5/18/2023
O3664,C280,P24,Home & Kitchen,152.59,5/18/2023
O3664,C280,P44,Sports,346.96,5/18/2023
O3664,C280,P32,Books,47.7,5/18/2023
O3665,C221,P31,Books,23.75,6/3/2023
O3665,C221,P26,Home & Kitchen,146.44,6/3/2023
O3665,C221,P7,Electronics,395.55,6/3/2023
O3665,C221,P41,Sports,383.23,6/3/2023
O3665,C221,P34,Books,38.03,6/3/2023
O3665,C221,P23,Home & Kitchen,121.4,6/3/2023
O3666,C202,P24,Home & Kitchen,260.92,8/13/2023
O3666,C202,P26,Home & Kitchen,121.32,8/13/2023
O3666,C202,P14,Clothing,110.72,8/13/2023
O3666,C202,P6,Electronics,300.43,8/13/2023
O3667,C108,P2,Electronics,217.06,10/28/2023
O3667,C108,P10,Electronics,282.77,10/28/2023
O3668,C319,P50,Sports,151.26,4/24/2023
O3668,C319,P14,Clothing,119.79,4/24/2023
O3668,C319,P12,Clothing,86.08,4/24/2023
O3668,C319,P42,Sports,153.97,4/24/2023
O3668,C319,P13,Clothing,54.48,4/24/2023
O3669,C354,P4,Electronics,286.68,12/14/2023
O3669,C354,P10,Electronics,260.82,12/14/2023
O3669,C354,P33,Books,45.15,12/14/2023
O3669,C354,P6,Electronics,262.7,12/14/2023
O3670,C99,P41,Sports,337.37,12/16/2023
O3670,C99,P4,Electronics,191.83,12/16/2023
O3670,C99,P21,Home & Kitchen,262.26,12/16/2023
O3670,C99,P1,Electronics,382.34,12/16/2023
O3670,C99,P37,Books,25.6,12/16/2023
O3671,C323,P49,Sports,233.71,8/8/2023
O3671,C323,P49,Sports,218.55,8/8/2023
O3672,C358,P49,Sports,164.62,7/18/2023
O3672,C358,P41,Sports,285.74,7/18/2023
O3673,C122,P3,Electronics,198.86,5/1/2023
O3673,C122,P8,Electronics,188.06,5/1/2023
O3673,C122,P25,Home & Kitchen,206.56,5/1/2023
O3673,C122,P42,Sports,387.24,5/1/2023
O3674,C68,P38,Books,93,1/30/2023
O3674,C68,P47,Sports,104.57,1/30/2023
O3674,C68,P28,Home & Kitchen,224.09,1/30/2023
O3674,C68,P3,Electronics,261.77,1/30/2023
O3674,C68,P50,Sports,343.9,1/30/2023
O3675,C465,P22,Home & Kitchen,127.25,11/5/2023
O3675,C465,P49,Sports,287.23,11/5/2023
O3675,C465,P40,Books,68.43,11/5/2023
O3675,C465,P43,Sports,153.84,11/5/2023
O3675,C465,P27,Home & Kitchen,148.31,11/5/2023
O3675,C465,P10,Electronics,429.4,11/5/2023
O3676,C396,P46,Sports,169.96,9/2/2023
O3676,C396,P21,Home & Kitchen,183.02,9/2/2023
O3676,C396,P9,Electronics,211.9,9/2/2023
O3676,C396,P38,Books,33.73,9/2/2023
O3677,C332,P2,Electronics,271.64,2/10/2023
O3677,C332,P31,Books,89.25,2/10/2023
O3677,C332,P3,Electronics,140.67,2/10/2023
O3678,C200,P28,Home & Kitchen,41.46,3/28/2023
O3679,C478,P3,Electronics,258.64,5/11/2023
O3679,C478,P1,Electronics,331.78,5/11/2023
O3679,C478,P17,Clothing,118.69,5/11/2023
O3679,C478,P30,Home & Kitchen,197.64,5/11/2023
O3679,C478,P8,Electronics,261.33,5/11/2023
O3679,C478,P35,Books,87.49,5/11/2023
O3680,C272,P33,Books,93.84,5/14/2023
O3681,C279,P47,Sports,81.13,9/5/2023
O3681,C279,P16,Clothing,101.27,9/5/2023
O3681,C279,P21,Home & Kitchen,78.39,9/5/2023
O3682,C306,P11,Clothing,59.61,8/23/2023
O3682,C306,P33,Books,17.07,8/23/2023
O3683,C483,P20,Clothing,144.82,5/29/2023
O3683,C483,P19,Clothing,66.67,5/29/2023
O3683,C483,P22,Home & Kitchen,226.23,5/29/2023
O3684,C459,P4,Electronics,212.37,6/12/2023
O3684,C459,P24,Home & Kitchen,165.98,6/12/2023
O3684,C459,P48,Sports,370.7,6/12/2023
O3685,C412,P19,Clothing,76.23,2/28/2023
O3685,C412,P12,Clothing,82.31,2/28/2023
O3685,C412,P44,Sports,241.3,2/28/2023
O3685,C412,P29,Home & Kitchen,188.9,2/28/2023
O3686,C431,P31,Books,97.59,10/19/2023
O3686,C431,P26,Home & Kitchen,66.94,10/19/2023
O3686,C431,P2,Electronics,421.1,10/19/2023
O3686,C431,P48,Sports,316.36,10/19/2023
O3687,C24,P50,Sports,148.6,1/20/2023
O3687,C24,P18,Clothing,194.63,1/20/2023
O3687,C24,P29,Home & Kitchen,235.82,1/20/2023
O3687,C24,P45,Sports,296.51,1/20/2023
O3687,C24,P2,Electronics,479.47,1/20/2023
O3688,C217,P27,Home & Kitchen,166.18,10/16/2023
O3688,C217,P28,Home & Kitchen,62.1,10/16/2023
O3688,C217,P3,Electronics,449.79,10/16/2023
